product_id	product_url	product_img_url	product_name	product_color	product_deviceType	product_price
2133	https://case-mate.com/naked-tough-clear-iphone7plus	https://case-mate.com/media/catalog/product/cache/3fc35d798ea034524abc6812c3526e1f/c/m/cmi_iphone_7_plus_naked_tough_clear_cm034752_1_2.png	Naked Tough	Clear	iPhone 7 Plus	$18
2720	https://case-mate.com/black-wallet-folio-iphone7-plus	https://case-mate.com/media/catalog/product/cache/3fc35d798ea034524abc6812c3526e1f/c/m/cmi_iphone_7plus_wallet_folio__black_leather_cm034810_3_3.png	Wallet Folio	Black	iPhone 7 Plus	$60
2923	https://case-mate.com/signature-leather-band-tobacco-apple-watch-42mm	https://case-mate.com/media/catalog/product/cache/3fc35d798ea034524abc6812c3526e1f/s/i/signature_brown_42.png	Signature Leather Band	Tobacco	Watch 42-44mm	$50
2922	https://case-mate.com/signature-leather-band-black-apple-watch-42mm	https://case-mate.com/media/catalog/product/cache/3fc35d798ea034524abc6812c3526e1f/s/i/signature_leather_42_1.png	Signature Leather Band	Black	Watch 42-44mm	$50
3360	https://case-mate.com/bumper-clear-apple-watch-series-4-38mm	https://case-mate.com/media/catalog/product/cache/3fc35d798ea034524abc6812c3526e1f/c/m/cmi_naked-tough_apple-watch-bumper-38mm_clear_cm032905_2_1024x1024_2.png	Watch Bumper	Clear	Watch 38-40mm	$15
2939	https://case-mate.com/black-sheer-glam-band-apple-watch-42mm	https://case-mate.com/media/catalog/product/cache/3fc35d798ea034524abc6812c3526e1f/s/h/sheer_noir_42.png	Sheer Glam Band	Sheer Glam Noir	Watch 42-44mm	$35
2925	https://case-mate.com/sheer-glam-noir-band-apple-watch-38mm	https://case-mate.com/media/catalog/product/cache/3fc35d798ea034524abc6812c3526e1f/s/h/sheer_noir_38.png	Sheer Glam Band	Sheer Glam Noir	Watch 38-40mm	$35
2201	https://case-mate.com/champagne-sheer-glam-band-apple-watch-38mm	https://case-mate.com/media/catalog/product/cache/3fc35d798ea034524abc6812c3526e1f/s/h/sheerglame_clear_2.png	Sheer Glam Band	Champagne	Watch 38-40mm	$35
3361	https://case-mate.com/bumper-apple-watch-series-4-42mm-clear	https://case-mate.com/media/catalog/product/cache/3fc35d798ea034524abc6812c3526e1f/c/m/cmi_naked-tough_apple-watch-bumper-42mm_clear_cm032907_2_d0ef245a-d3f7-4c88-ab5e-a65d00b7d95d_1024x1024_1.png	Watch Bumper	Clear	Watch 42-44mm	$15
2213	https://case-mate.com/black-linked-band-apple-watch-42mm	https://case-mate.com/media/catalog/product/cache/3fc35d798ea034524abc6812c3526e1f/l/i/link_blk_42.png	Linked Band	Black	Watch 42-44mm	$50
2928	https://case-mate.com/black-pebbled-leather-band-apple-watch-38mm	https://case-mate.com/media/catalog/product/cache/3fc35d798ea034524abc6812c3526e1f/s/i/signature_leather_38.png	Pebbled Leather Watchband	Black Leather	Watch 38-40mm	$50
2647	https://case-mate.com/purple-petals-karat-iphone6	https://case-mate.com/media/catalog/product/cache/3fc35d798ea034524abc6812c3526e1f/c/m/cmi_omega_karatpetal_purple_cm036090_1.png	Karat Petals	Purple	iPhone 6s/6	$50
3442	https://case-mate.com/rose-gold-metal-linked-band-apple-watch-42mm	https://case-mate.com/media/catalog/product/cache/3fc35d798ea034524abc6812c3526e1f/l/i/linked_rg_42.png	Metal Linked Band	Rose Gold	Watch 42-44mm	$50
2891	https://case-mate.com/rose-gold-metal-linked-band-apple-watch-38mm	https://case-mate.com/media/catalog/product/cache/3fc35d798ea034524abc6812c3526e1f/l/i/linked_rg_38.png	Metal Linked Band	Rose Gold	Watch 38-40mm	$50
2669	https://case-mate.com/purple-petals-karat-iphone6-plus	https://case-mate.com/media/catalog/product/cache/3fc35d798ea034524abc6812c3526e1f/c/m/cmi_iphone_8_plus_karatpetal_purple_cm036174_1_1.png	Karat Petals	Purple	iPhone 6s Plus/6 Plus	$50
2645	https://case-mate.com/purple-glow-waterfall-iphone6	https://case-mate.com/media/catalog/product/cache/3fc35d798ea034524abc6812c3526e1f/c/m/cmi_omega_waterfall_glowpurple_cm036786_1.png	Glow Waterfall	Purple Glow	iPhone 6s/6	$40
2642	https://case-mate.com/mood-iphone6	https://case-mate.com/media/catalog/product/cache/3fc35d798ea034524abc6812c3526e1f/c/m/cmi_omega_mood_cm036114_1_3.png	Mood	Mood	iPhone 6s/6	$40
3047	https://case-mate.com/lava-lamp-iphone6	https://case-mate.com/media/catalog/product/cache/3fc35d798ea034524abc6812c3526e1f/i/p/iphone_8_lava_cm037230_1_1_2.png	Lava Lamp	Lava Lamp	iPhone 6s/6	$40
2650	https://case-mate.com/black-wallet-folio-iphone6	https://case-mate.com/media/catalog/product/cache/3fc35d798ea034524abc6812c3526e1f/c/m/cmi_iphone_7_wallet_folio_black_cm034746_3_1.png	Wallet Folio	Black	iPhone 6s/6	$60
2637	https://case-mate.com/black-compact-mirror-iphone6	https://case-mate.com/media/catalog/product/cache/3fc35d798ea034524abc6812c3526e1f/c/m/cmi_iphone_6_compactmirror_black_cm036124_1.png	Compact Mirror	Black	iPhone 6s/6	$20
2665	https://case-mate.com/mood-iphone6-plus	https://case-mate.com/media/catalog/product/cache/3fc35d798ea034524abc6812c3526e1f/c/m/cmi_vectra_mood_cm036198_1.png	Mood	Mood	iPhone 6s Plus/6 Plus	$40
3034	https://case-mate.com/glass-screen-protector-iphone6-2pack	https://case-mate.com/media/catalog/product/cache/3fc35d798ea034524abc6812c3526e1f/i/p/iphone_8_copy_2.png	2-Pack Glass Screen Protectors	Clear	iPhone 6s/6	$35
3040	https://case-mate.com/twinkle-stardust-iphone6-plus	https://case-mate.com/media/catalog/product/cache/3fc35d798ea034524abc6812c3526e1f/i/p/iphone_6_plus_twinkle_cm037236_1.png	Twinkle	Stardust	iPhone 6s Plus/6 Plus	$40
2669	https://case-mate.com/purple-petals-karat-iphone6-plus	https://case-mate.com/media/catalog/product/cache/3fc35d798ea034524abc6812c3526e1f/c/m/cmi_iphone_8_plus_karatpetal_purple_cm036174_1_1.png	Karat Petals	Purple	iPhone 6s Plus/6 Plus	$50
2590	https://case-mate.com/karat-mother-of-pearl-iphone6-plus	https://case-mate.com/media/catalog/product/cache/3fc35d798ea034524abc6812c3526e1f/c/m/cmi_iphone_8_plus_karat_motherofpearl_cm036168_1_1_1.png	Karat	Mother of Pearl	iPhone 6s Plus/6 Plus	$50
2588	https://case-mate.com/karat-rose-gold-iphone6-plus	https://case-mate.com/media/catalog/product/cache/3fc35d798ea034524abc6812c3526e1f/c/m/cmi_iphone_8_plus_karat_rosegold_cm036166_1_2.png	Karat	Rose Gold	iPhone 6s Plus/6 Plus	$50
2868	https://case-mate.com/clear-tough-iphone6-plus	https://case-mate.com/media/catalog/product/cache/3fc35d798ea034524abc6812c3526e1f/c/m/cmi_vectra_tough_clear_cm036146_1_2.png	Tough Clear	Clear	iPhone 6s Plus/6 Plus	$35
2574	https://case-mate.com/naked-tough-iridescent-iphone6-plus	https://case-mate.com/media/catalog/product/cache/3fc35d798ea034524abc6812c3526e1f/c/m/cmi_iphone_8_plus_nakedtough_iridescent_cm036162_1_1.png	Naked Tough	Iridescent	iPhone 6s Plus/6 Plus	$18
2573	https://case-mate.com/naked-tough-sheer-glam-iphone6-plus	https://case-mate.com/media/catalog/product/cache/3fc35d798ea034524abc6812c3526e1f/s/h/sheer_glam_8_plus_1_1.png	Naked Tough	Sheer Glam	iPhone 6s Plus/6 Plus	$18
2665	https://case-mate.com/mood-iphone6-plus	https://case-mate.com/media/catalog/product/cache/3fc35d798ea034524abc6812c3526e1f/c/m/cmi_vectra_mood_cm036198_1.png	Mood	Mood	iPhone 6s Plus/6 Plus	$40
2581	https://case-mate.com/naked-tough-waterfall-rose-gold-iphone6-plus	https://case-mate.com/media/catalog/product/cache/3fc35d798ea034524abc6812c3526e1f/c/m/cmi_iphone_8_plus_waterfall_rosegold_cm036178_1_2.png	Waterfall	Rose Gold	iPhone 6s Plus/6 Plus	$40
2576	https://case-mate.com/naked-tough-waterfall-iridescent-diamond-iphone6-plus	https://case-mate.com/media/catalog/product/cache/3fc35d798ea034524abc6812c3526e1f/c/m/cmi_iphone_8_plus_waterfall_iridesecnt_cm036180_1_1.png	Waterfall	Iridescent Diamond	iPhone 6s Plus/6 Plus	$40
2584	https://case-mate.com/brilliance-tough-rose-gold-iphone6-plus	https://case-mate.com/media/catalog/product/cache/3fc35d798ea034524abc6812c3526e1f/c/m/cmi_iphone_7_plus_brilliance_rose_gold_cm034774_1_1.png	Brilliance Tough	Rose Gold	iPhone 6s Plus/6 Plus	$60
2674	https://case-mate.com/rose-gold-wristlet-folio-iphone6-plus	https://case-mate.com/media/catalog/product/cache/3fc35d798ea034524abc6812c3526e1f/c/m/cmi_iphone_7_plus__folio_wristlet_rose_gold_cm034806_1_7.png	Folio Wristlet	Rose Gold	iPhone 6s Plus/6 Plus	$30
2571	https://case-mate.com/naked-tough-clear-iphone6-plus	https://case-mate.com/media/catalog/product/cache/3fc35d798ea034524abc6812c3526e1f/c/m/cmi_iphone_7_plus_naked_tough_clear_cm034752_1_4.png	Naked Tough	Clear	iPhone 6s Plus/6 Plus	$18
2672	https://case-mate.com/black-wallet-folio-iphone6-plus	https://case-mate.com/media/catalog/product/cache/3fc35d798ea034524abc6812c3526e1f/c/m/cmi_iphone_7plus_wallet_folio__black_leather_cm034810_3_3_1.png	Wallet Folio	Black	iPhone 6s Plus/6 Plus	$60
